,Ligand,Ar_X,Solvent,Base,Boronate,Yield,Product,rxn_SMILES
2338,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[F-].[Cs+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[F-].[Cs+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2339,Cc1ccccc1,BrC1=CC=C2N=CC=CC2=C1,CC#N,[F-].[Cs+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,9.869999885559082,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[F-].[Cs+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2340,CC(C)(C)P(C(C)(C)C)C(C)(C)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,38.560001373291016,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2341,c1ccc(cc1)P(c2ccccc2)c3ccccc3,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,59.59000015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2342,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,61.849998474121094,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2343,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,40.11000061035156,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2344,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,35.16999816894531,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2345,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,48.02000045776367,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2346,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,53.779998779296875,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2347,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,40.119998931884766,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2348,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,55.029998779296875,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2349,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,40.040000915527344,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2350,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2351,Cc1ccccc1,BrC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,9.960000038146973,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2352,CC(C)(C)P(C(C)(C)C)C(C)(C)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,54.09000015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2353,c1ccc(cc1)P(c2ccccc2)c3ccccc3,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,70.81999969482422,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2354,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,81.69999694824219,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2355,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,74.19999694824219,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2356,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,61.099998474121094,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2357,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,78.08999633789062,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2358,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,89.93000030517578,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2359,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,74.29000091552734,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2360,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,70.6500015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2361,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,38.59000015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2362,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,20.34000015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2363,Cc1ccccc1,BrC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,21.309999465942383,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[OH-].[K+].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2364,CC(C)(C)P(C(C)(C)C)C(C)(C)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,92.05999755859375,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2365,c1ccc(cc1)P(c2ccccc2)c3ccccc3,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,73.06999969482422,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2366,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,85.26000213623047,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2367,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,87.12000274658203,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2368,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,76.38999938964844,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2369,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,70.44999694824219,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2370,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,82.08000183105469,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2371,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,67.7699966430664,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
2372,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,BrC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,77.20999908447266,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
